,Time,Hour,Load,WeakL
12609,2018-08-25 09:00:00,9,1238419.26813707,1227125.1500512627
12610,2018-08-25 10:00:00,10,1281544.08013707,1272857.6248925715
12611,2018-08-25 11:00:00,11,1294813.31413707,1285736.1035836556
12612,2018-08-25 12:00:00,12,1291691.18813707,1280492.3881866909
12613,2018-08-25 13:00:00,13,1274390.29013707,1268823.9213610936
12614,2018-08-25 14:00:00,14,1275350.93013707,1270663.4787114272
12615,2018-08-25 15:00:00,15,1266476.34813707,1264116.8995287777
12616,2018-08-25 16:00:00,16,1258128.45213707,1251153.5461712838
12617,2018-08-25 17:00:00,17,1241542.10213707,1232079.099775156
12618,2018-08-25 18:00:00,18,1227502.16613707,1216227.148403917
12619,2018-08-25 19:00:00,19,1212650.26013707,1195908.8697342598
12620,2018-08-25 20:00:00,20,1182936.02013707,1172276.9787952902
12621,2018-08-25 21:00:00,21,1163942.80213707,1151354.6339969488
12622,2018-08-25 22:00:00,22,1137168.13613707,1124888.4056337583
12623,2018-08-25 23:00:00,23,1110056.13413707,1098823.0762953754
12624,2018-08-26,0,1084955.21813707,1079215.364803621
12625,2018-08-26 01:00:00,1,1060881.77013707,1049718.374939194
12626,2018-08-26 02:00:00,2,1043313.15413707,1032625.9233733094
12627,2018-08-26 03:00:00,3,1034345.13013707,1020333.1969711276
12628,2018-08-26 04:00:00,4,1028284.57413707,1012394.7602379469
12629,2018-08-26 05:00:00,5,1027939.60813707,1012930.6659412576
12630,2018-08-26 06:00:00,6,1026445.70413707,1010476.2922302522
12631,2018-08-26 07:00:00,7,1034467.11813707,1014197.0991220758
12632,2018-08-26 08:00:00,8,1069835.27013707,1046934.8011923422
12633,2018-08-26 09:00:00,9,1107210.58413707,1075241.0319415755
12634,2018-08-26 10:00:00,10,1132480.98213707,1100920.5097212384
12635,2018-08-26 11:00:00,11,1139903.73613707,1112401.5431893333
12636,2018-08-26 12:00:00,12,1142017.61613707,1113621.979081897
12637,2018-08-26 13:00:00,13,1128157.86613707,1105225.2594420554
12638,2018-08-26 14:00:00,14,1129415.60413707,1105652.5585287472
12639,2018-08-26 15:00:00,15,1125112.04213707,1103478.3453785512
12640,2018-08-26 16:00:00,16,1118663.50613707,1097270.6043436544
12641,2018-08-26 17:00:00,17,1113065.94613707,1093524.0747279518
12642,2018-08-26 18:00:00,18,1123097.84613707,1105239.8452078586
12643,2018-08-26 19:00:00,19,1130723.41813707,1114149.1907249582
12644,2018-08-26 20:00:00,20,1122496.92613707,1112043.4474165998
12645,2018-08-26 21:00:00,21,1112237.52213707,1103151.7300262067
12646,2018-08-26 22:00:00,22,1093519.12613707,1087425.0373532986
12647,2018-08-26 23:00:00,23,1079209.47813707,1071469.9953001041
12648,2018-08-27,0,1054591.17213707,1054163.775258699
12649,2018-08-27 01:00:00,1,1033060.74213707,1034018.4204605221
12650,2018-08-27 02:00:00,2,1016846.51813707,1019141.4779300316
12651,2018-08-27 03:00:00,3,1010861.21013707,1011205.1755199011
12652,2018-08-27 04:00:00,4,1010224.25213707,1007298.5359786949
12653,2018-08-27 05:00:00,5,1021494.58813707,1016741.4638339732
12654,2018-08-27 06:00:00,6,1057442.45813707,1044923.3590541778
12655,2018-08-27 07:00:00,7,1138094.54213707,1114926.8979786236
12656,2018-08-27 08:00:00,8,1262300.82413707,1240526.4347996197
12657,2018-08-27 09:00:00,9,1368887.54613707,1339324.7844845275
12658,2018-08-27 10:00:00,10,1422531.15213707,1390724.8824128786
12659,2018-08-27 11:00:00,11,1429942.10413707,1402802.2030922985
12660,2018-08-27 12:00:00,12,1419427.91613707,1398528.0587283773
12661,2018-08-27 13:00:00,13,1398312.90613707,1387070.917294764
12662,2018-08-27 14:00:00,14,1404028.41413707,1396895.2080605356
12663,2018-08-27 15:00:00,15,1407125.22613707,1394007.5275353743
12664,2018-08-27 16:00:00,16,1399117.63813707,1380679.715257027
12665,2018-08-27 17:00:00,17,1372085.11813707,1352031.0255041926
12666,2018-08-27 18:00:00,18,1324710.98813707,1312282.5631840152
12667,2018-08-27 19:00:00,19,1277131.50613707,1265867.5495231785
12668,2018-08-27 20:00:00,20,1226725.41013707,1217744.4753559798
12669,2018-08-27 21:00:00,21,1187454.02013707,1183338.97517744
12670,2018-08-27 22:00:00,22,1146626.17613707,1149765.800788538
12671,2018-08-27 23:00:00,23,1115936.99813707,1118083.0912949473
12672,2018-08-28,0,1090244.95013707,1081832.0007344831
12673,2018-08-28 01:00:00,1,1064856.48613707,1067238.399754974
12674,2018-08-28 02:00:00,2,1046060.29213707,1048714.012983168
12675,2018-08-28 03:00:00,3,1034027.18613707,1036089.1324430659
12676,2018-08-28 04:00:00,4,1027543.15813707,1031037.0195956263
12677,2018-08-28 05:00:00,5,1043849.10013707,1043129.2187113991
12678,2018-08-28 06:00:00,6,1073495.25213707,1071987.671970519
12679,2018-08-28 07:00:00,7,1144034.31413707,1142431.1485842415
12680,2018-08-28 08:00:00,8,1265568.86813707,1263292.9277282536
12681,2018-08-28 09:00:00,9,1365606.21213707,1361415.8471907482
12682,2018-08-28 10:00:00,10,1420026.52013707,1412780.0930095639
12683,2018-08-28 11:00:00,11,1429065.65813707,1424425.2059111965
12684,2018-08-28 12:00:00,12,1417829.44213707,1418642.8016743043
12685,2018-08-28 13:00:00,13,1401047.31813707,1408323.818991383
12686,2018-08-28 14:00:00,14,1410129.42813707,1417368.7419201662
12687,2018-08-28 15:00:00,15,1408584.32613707,1412763.0262080824
12688,2018-08-28 16:00:00,16,1399354.50813707,1398562.3849115921
12689,2018-08-28 17:00:00,17,1368394.33613707,1367342.6713024466
12690,2018-08-28 18:00:00,18,1318533.95813707,1323616.7112315965
12691,2018-08-28 19:00:00,19,1274621.58813707,1274838.1884731136
12692,2018-08-28 20:00:00,20,1227432.09813707,1225151.1487597874
12693,2018-08-28 21:00:00,21,1190947.08013707,1189065.5044176048
12694,2018-08-28 22:00:00,22,1152148.07613707,1155350.6565455133
12695,2018-08-28 23:00:00,23,1123379.02813707,1122946.5589860522
12696,2018-08-29,0,1092873.76213707,1090526.6571833843
12697,2018-08-29 01:00:00,1,1065368.27813707,1065843.0185669009
12698,2018-08-29 02:00:00,2,1048844.87813707,1046929.5247949451
12699,2018-08-29 03:00:00,3,1037416.56613707,1032897.4244288398
12700,2018-08-29 04:00:00,4,1034877.12613707,1026655.4873038601
12701,2018-08-29 05:00:00,5,1047811.17813707,1041667.058908549
12702,2018-08-29 06:00:00,6,1078018.11213707,1071599.578488336
12703,2018-08-29 07:00:00,7,1141578.23013707,1141645.9817495865
12704,2018-08-29 08:00:00,8,1266229.97413707,1257096.3843275905
12705,2018-08-29 09:00:00,9,1360152.20613707,1354504.9202937793
12706,2018-08-29 10:00:00,10,1405642.27013707,1403508.6188562468
12707,2018-08-29 11:00:00,11,1413688.85813707,1416962.6378634253
12708,2018-08-29 12:00:00,12,1409401.33013707,1412441.7337939295
12709,2018-08-29 13:00:00,13,1394691.03613707,1401028.739199532
12710,2018-08-29 14:00:00,14,1397644.78613707,1409715.4078208474
12711,2018-08-29 15:00:00,15,1398413.38613707,1404187.920872104
12712,2018-08-29 16:00:00,16,1388155.96013707,1391977.7985401214
12713,2018-08-29 17:00:00,17,1356587.09413707,1364014.332867856
12714,2018-08-29 18:00:00,18,1311636.11013707,1321939.8387140622
12715,2018-08-29 19:00:00,19,1266265.22013707,1272864.6421464188
12716,2018-08-29 20:00:00,20,1216317.53213707,1224971.0505169842
12717,2018-08-29 21:00:00,21,1179756.99013707,1187775.3628046063
12718,2018-08-29 22:00:00,22,1144872.57613707,1153906.370846215
12719,2018-08-29 23:00:00,23,1114646.59213707,1123128.2184443674
12720,2018-08-30,0,1089516.03413707,1097058.6531792667
12721,2018-08-30 01:00:00,1,1066041.08213707,1066987.8597694014
12722,2018-08-30 02:00:00,2,1048379.79813707,1048726.045822572
12723,2018-08-30 03:00:00,3,1035808.23213707,1036603.3005584049
12724,2018-08-30 04:00:00,4,1028953.31013707,1031732.6113388243
12725,2018-08-30 05:00:00,5,1035017.76813707,1045657.3037945648
12726,2018-08-30 06:00:00,6,1036333.41813707,1076274.4706974437
12727,2018-08-30 07:00:00,7,1039105.93813707,1140619.576508261
12728,2018-08-30 08:00:00,8,1069287.06013707,1254286.2070513552
12729,2018-08-30 09:00:00,9,1092782.82613707,1347078.656026083
12730,2018-08-30 10:00:00,10,1113879.79613707,1397165.0015859357
12731,2018-08-30 11:00:00,11,1122381.63413707,1405737.6371549112
12732,2018-08-30 12:00:00,12,1125125.06613707,1400232.6971244193
12733,2018-08-30 13:00:00,13,1113142.02013707,1387713.5471630872
12734,2018-08-30 14:00:00,14,1113963.90813707,1398985.5468700363
12735,2018-08-30 15:00:00,15,1112627.64413707,1396344.9414117127
12736,2018-08-30 16:00:00,16,1117437.99813707,1385645.071403194
12737,2018-08-30 17:00:00,17,1117978.53213707,1357376.8860659571
12738,2018-08-30 18:00:00,18,1124945.62613707,1316093.2336303166
12739,2018-08-30 19:00:00,19,1132456.64613707,1273338.557627816
12740,2018-08-30 20:00:00,20,1117579.06213707,1226383.5467021556
12741,2018-08-30 21:00:00,21,1110489.49613707,1191186.5578092413
12742,2018-08-30 22:00:00,22,1094536.64813707,1155913.7674162162
12743,2018-08-30 23:00:00,23,1075934.76813707,1125780.8778489113
12744,2018-08-31,0,1056412.33013707,1097461.709549797
12745,2018-08-31 01:00:00,1,1031058.53413707,1025813.455882717
12746,2018-08-31 02:00:00,2,1017012.10213707,1010052.7288904077
12747,2018-08-31 03:00:00,3,1014723.40013707,1002138.537697556
12748,2018-08-31 04:00:00,4,1009567.04813707,999004.9986269112
12749,2018-08-31 05:00:00,5,1013638.55813707,1009077.172831188
12750,2018-08-31 06:00:00,6,1045675.64613707,1033466.1844856195
12751,2018-08-31 07:00:00,7,1125553.33413707,1080517.8670823537
12752,2018-08-31 08:00:00,8,1242348.04813707,1188673.9987198412
12753,2018-08-31 09:00:00,9,1334650.44213707,1268799.495964547
12754,2018-08-31 10:00:00,10,1380438.91813707,1314390.4966313909
12755,2018-08-31 11:00:00,11,1388692.57213707,1326245.780720495
12756,2018-08-31 12:00:00,12,1383014.16413707,1322959.8907811071
12757,2018-08-31 13:00:00,13,1366822.09813707,1310398.4715177391
12758,2018-08-31 14:00:00,14,1357003.58213707,1320963.6872968394
12759,2018-08-31 15:00:00,15,1369642.84613707,1317805.985268828
12760,2018-08-31 16:00:00,16,1361497.98613707,1308058.7276618972
12761,2018-08-31 17:00:00,17,1333519.01013707,1287301.2671306294
12762,2018-08-31 18:00:00,18,1297726.52013707,1254485.9425335648
12763,2018-08-31 19:00:00,19,1257009.82213707,1218067.2214917617
12764,2018-08-31 20:00:00,20,1209671.08413707,1177330.8143134778
12765,2018-08-31 21:00:00,21,1177842.47413707,1147565.5971472142
12766,2018-08-31 22:00:00,22,1146208.87413707,1116085.005185113
12767,2018-08-31 23:00:00,23,1115021.75813707,1086146.1019413227
12768,2018-09-01,0,1092412.83413707,1066216.4996524078
12769,2018-09-01 01:00:00,1,1065694.91013707,1061990.6680268536
12770,2018-09-01 02:00:00,2,1049907.38013707,1045101.7813511172
12771,2018-09-01 03:00:00,3,1038261.15613707,1036785.6856370099
12772,2018-09-01 04:00:00,4,1032482.19213707,1030470.4444763057
12773,2018-09-01 05:00:00,5,1041737.07213707,1033391.8700102462
12774,2018-09-01 06:00:00,6,1051739.43413707,1041308.2961971475
12775,2018-09-01 07:00:00,7,1088589.48413707,1068126.291542635
12776,2018-09-01 08:00:00,8,1158833.63813707,1131604.6196074109
12777,2018-09-01 09:00:00,9,1242026.82613707,1209206.7898502331
12778,2018-09-01 10:00:00,10,1289347.38813707,1257076.682265491
12779,2018-09-01 11:00:00,11,1307880.92213707,1270223.1686087947
12780,2018-09-01 12:00:00,12,1297804.54213707,1264586.4704360953
12781,2018-09-01 13:00:00,13,1279518.26613707,1250679.049388635
12782,2018-09-01 14:00:00,14,1284075.49213707,1256095.0414961562
12783,2018-09-01 15:00:00,15,1282482.98613707,1246454.4938671563
12784,2018-09-01 16:00:00,16,1268624.84213707,1230657.0124687671
12785,2018-09-01 17:00:00,17,1238525.46013707,1213821.4955483018
12786,2018-09-01 18:00:00,18,1224771.59413707,1204789.9690198197
12787,2018-09-01 19:00:00,19,1205749.88413707,1185676.7950550863
12788,2018-09-01 20:00:00,20,1180053.89413707,1160969.1694247257
12789,2018-09-01 21:00:00,21,1158696.82013707,1142135.0616083154
12790,2018-09-01 22:00:00,22,1128175.70213707,1119418.2031926846
12791,2018-09-01 23:00:00,23,1107062.42213707,1097425.6227248784
12792,2018-09-02,0,1087376.49813707,1074133.2231930983
12793,2018-09-02 01:00:00,1,1063536.44013707,1059254.3490694577
12794,2018-09-02 02:00:00,2,1042659.70813707,1043223.8925083517
12795,2018-09-02 03:00:00,3,1032236.10013707,1032867.6200230313
12796,2018-09-02 04:00:00,4,1027507.11213707,1025117.6667091931
12797,2018-09-02 05:00:00,5,1027639.15013707,1023839.0331132372
12798,2018-09-02 06:00:00,6,1027830.33813707,1021448.7928993269
12799,2018-09-02 07:00:00,7,1033263.92613707,1023698.317184592
12800,2018-09-02 08:00:00,8,1065936.64613707,1051365.8775030428
12801,2018-09-02 09:00:00,9,1094422.97213707,1079986.9474344533
12802,2018-09-02 10:00:00,10,1124898.06813707,1102198.8425823972
12803,2018-09-02 11:00:00,11,1143357.04213707,1115632.8239148739
12804,2018-09-02 12:00:00,12,1137717.59613707,1111676.1046131281
12805,2018-09-02 13:00:00,13,1122428.99013707,1105842.8594039134
12806,2018-09-02 14:00:00,14,1115322.32213707,1104149.612566835
12807,2018-09-02 15:00:00,15,1114070.22013707,1101432.0163987584
12808,2018-09-02 16:00:00,16,1111711.21413707,1093637.9947710987
12809,2018-09-02 17:00:00,17,1110588.54213707,1092088.1186087267
12810,2018-09-02 18:00:00,18,1121691.90613707,1104691.4684292816
12811,2018-09-02 19:00:00,19,1132968.10213707,1111842.4477975045
12812,2018-09-02 20:00:00,20,1122418.89013707,1106710.8126338366
12813,2018-09-02 21:00:00,21,1114594.66213707,1098055.1874253694
12814,2018-09-02 22:00:00,22,1099037.22213707,1081514.0111923367
12815,2018-09-02 23:00:00,23,1083323.85613707,1064549.56007458
12816,2018-09-03,0,1060793.17813707,1046745.6558242121
12817,2018-09-03 01:00:00,1,1042358.89413707,1036309.4101901456
12818,2018-09-03 02:00:00,2,1025370.08213707,1020303.1394121454
12819,2018-09-03 03:00:00,3,1020261.11813707,1012470.2882128434
12820,2018-09-03 04:00:00,4,1017339.39013707,1009921.793066373
12821,2018-09-03 05:00:00,5,1026078.81213707,1020802.2351374927
12822,2018-09-03 06:00:00,6,1058730.99413707,1051758.5074325441
12823,2018-09-03 07:00:00,7,1125961.40213707,1124774.0780361656
12824,2018-09-03 08:00:00,8,1249869.37413707,1255415.9183327279
12825,2018-09-03 09:00:00,9,1353548.95413707,1357650.5653141974
12826,2018-09-03 10:00:00,10,1403738.28013707,1411392.2116801515
12827,2018-09-03 11:00:00,11,1417579.20213707,1423406.0047507596
12828,2018-09-03 12:00:00,12,1405010.88013707,1419506.546148995
12829,2018-09-03 13:00:00,13,1393155.43613707,1406119.8046597375
12830,2018-09-03 14:00:00,14,1400352.97813707,1414941.2327890825
12831,2018-09-03 15:00:00,15,1390915.77413707,1414577.5684077328
12832,2018-09-03 16:00:00,16,1376809.72413707,1401906.33570718
12833,2018-09-03 17:00:00,17,1351075.14013707,1371984.8707851847
12834,2018-09-03 18:00:00,18,1301914.90213707,1326548.6253124096
12835,2018-09-03 19:00:00,19,1259430.37013707,1276827.311623846
12836,2018-09-03 20:00:00,20,1205749.01813707,1226733.025727005
12837,2018-09-03 21:00:00,21,1172362.91813707,1190270.6043947132
12838,2018-09-03 22:00:00,22,1134223.37013707,1154956.5989060986
12839,2018-09-03 23:00:00,23,1099583.71613707,1125743.1334966114
12840,2018-09-04,0,1072716.20013707,1100835.492721005
12841,2018-09-04 01:00:00,1,1049520.01213707,1071106.5620373304
12842,2018-09-04 02:00:00,2,1034893.66013707,1052386.6562029812
12843,2018-09-04 03:00:00,3,1023612.17013707,1041254.8746352876
12844,2018-09-04 04:00:00,4,1019156.64413707,1036553.4349046446
12845,2018-09-04 05:00:00,5,1034616.00813707,1047169.2453128368
12846,2018-09-04 06:00:00,6,1067856.72813707,1075819.2539609612
12847,2018-09-04 07:00:00,7,1135332.15213707,1141300.2818262768
12848,2018-09-04 08:00:00,8,1259962.31013707,1255363.8393398046
12849,2018-09-04 09:00:00,9,1363065.63413707,1350503.379519245
12850,2018-09-04 10:00:00,10,1414428.29213707,1401203.1432864468
12851,2018-09-04 11:00:00,11,1426692.26613707,1412282.4216945486
12852,2018-09-04 12:00:00,12,1424347.17213707,1407546.2518441267
12853,2018-09-04 13:00:00,13,1410006.34613707,1394537.6305895268
12854,2018-09-04 14:00:00,14,1416529.49013707,1403816.828118235
12855,2018-09-04 15:00:00,15,1416292.18013707,1400303.618787867
12856,2018-09-04 16:00:00,16,1404737.34813707,1386914.3155485645
12857,2018-09-04 17:00:00,17,1377255.16413707,1357738.762432006
12858,2018-09-04 18:00:00,18,1333894.42413707,1317930.6718231982
12859,2018-09-04 19:00:00,19,1290409.51013707,1271709.5348984995
12860,2018-09-04 20:00:00,20,1233615.56013707,1223687.8394210993
12861,2018-09-04 21:00:00,21,1190517.15213707,1190375.6014494514
12862,2018-09-04 22:00:00,22,1151314.43213707,1157411.0333795694
12863,2018-09-04 23:00:00,23,1118315.70813707,1128778.5105366053
12864,2018-09-05,0,1088931.00213707,1088672.1528246582
12865,2018-09-05 01:00:00,1,1068389.71613707,1058999.9960238065
12866,2018-09-05 02:00:00,2,1051285.60413707,1042598.4850514636
12867,2018-09-05 03:00:00,3,1043644.09813707,1031139.1025856694
12868,2018-09-05 04:00:00,4,1038684.14813707,1026163.9100305855
12869,2018-09-05 05:00:00,5,1053217.76213707,1039803.1320257694
12870,2018-09-05 06:00:00,6,1074906.24413707,1070606.513377713
12871,2018-09-05 07:00:00,7,1141213.28013707,1132297.8088059986
12872,2018-09-05 08:00:00,8,1255362.68013707,1243510.6714333878
12873,2018-09-05 09:00:00,9,1347674.60613707,1340595.9883346974
12874,2018-09-05 10:00:00,10,1398095.84813707,1391692.7486099333
12875,2018-09-05 11:00:00,11,1407610.83413707,1403325.697059294
12876,2018-09-05 12:00:00,12,1410028.07813707,1398357.661315566
12877,2018-09-05 13:00:00,13,1394946.62613707,1385997.9279530982
12878,2018-09-05 14:00:00,14,1395073.54413707,1395055.2073251605
12879,2018-09-05 15:00:00,15,1394213.95013707,1390234.3134478203
12880,2018-09-05 16:00:00,16,1376728.51613707,1377435.2942601054
12881,2018-09-05 17:00:00,17,1352086.58613707,1348470.387785274
12882,2018-09-05 18:00:00,18,1314820.62413707,1308040.2730168935
12883,2018-09-05 19:00:00,19,1273696.53413707,1260425.5398063445
12884,2018-09-05 20:00:00,20,1219325.06213707,1213048.305456773
12885,2018-09-05 21:00:00,21,1184463.16213707,1179433.2091563607
12886,2018-09-05 22:00:00,22,1147625.59213707,1144793.2698738838
12887,2018-09-05 23:00:00,23,1115522.14413707,1113462.3959311536
12888,2018-09-06,0,1087352.72813707,1087744.0903066404
12889,2018-09-06 01:00:00,1,1069025.38413707,1065096.5929946413
12890,2018-09-06 02:00:00,2,1050068.85613707,1047092.7616721174
12891,2018-09-06 03:00:00,3,1037275.69213707,1034131.0854029215
12892,2018-09-06 04:00:00,4,1033786.12213707,1027360.2175860042
12893,2018-09-06 05:00:00,5,1045560.37613707,1039005.3300663976
12894,2018-09-06 06:00:00,6,1070125.57013707,1063567.4470244127
12895,2018-09-06 07:00:00,7,1127430.31413707,1121380.2037422215
12896,2018-09-06 08:00:00,8,1232407.63813707,1226959.1100756654
12897,2018-09-06 09:00:00,9,1329560.36613707,1322640.9714567158
12898,2018-09-06 10:00:00,10,1376767.04213707,1373184.4784927205
12899,2018-09-06 11:00:00,11,1391263.41413707,1386725.3876090902
12900,2018-09-06 12:00:00,12,1401845.98813707,1384208.8642353597
12901,2018-09-06 13:00:00,13,1394042.60613707,1374211.3944643259
12902,2018-09-06 14:00:00,14,1401257.82813707,1385190.153928827
12903,2018-09-06 15:00:00,15,1383021.69313707,1383411.872505816
12904,2018-09-06 16:00:00,16,1383272.34813707,1374487.652613902
12905,2018-09-06 17:00:00,17,1362509.08813707,1349042.9301243608
12906,2018-09-06 18:00:00,18,1322850.44213707,1307415.702596463
12907,2018-09-06 19:00:00,19,1276540.90813707,1259099.5551017842
12908,2018-09-06 20:00:00,20,1221844.46613707,1211245.035874312
12909,2018-09-06 21:00:00,21,1188733.51813707,1178542.892659146
12910,2018-09-06 22:00:00,22,1153090.60613707,1145281.8596970304
12911,2018-09-06 23:00:00,23,1127615.05213707,1116111.5382285106
12912,2018-09-07,0,1099928.41413707,1086748.700124995
12913,2018-09-07 01:00:00,1,1074201.03613707,1067841.8217979067
12914,2018-09-07 02:00:00,2,1055739.91813707,1049850.3403140518
12915,2018-09-07 03:00:00,3,1042906.55613707,1038581.461187203
12916,2018-09-07 04:00:00,4,1041693.91813707,1033207.5380476137
12917,2018-09-07 05:00:00,5,1052723.42813707,1044661.0640341066
12918,2018-09-07 06:00:00,6,1082309.94213707,1068232.0370924275
12919,2018-09-07 07:00:00,7,1144465.62413707,1129111.5902848502
12920,2018-09-07 08:00:00,8,1274195.05013707,1247729.9963454937
12921,2018-09-07 09:00:00,9,1377359.10213707,1339527.6205067185
12922,2018-09-07 10:00:00,10,1430051.53813707,1388917.15083164
12923,2018-09-07 11:00:00,11,1446555.25013707,1401561.7929276442
12924,2018-09-07 12:00:00,12,1445276.65613707,1397454.221401924
12925,2018-09-07 13:00:00,13,1432769.88013707,1382863.1287973819
12926,2018-09-07 14:00:00,14,1451931.52813707,1390346.5579963683
12927,2018-09-07 15:00:00,15,1449371.05413707,1388790.4850882422
12928,2018-09-07 16:00:00,16,1432657.71613707,1374619.5636878288
12929,2018-09-07 17:00:00,17,1393870.70813707,1346565.3750565771
12930,2018-09-07 18:00:00,18,1347550.06813707,1308595.9001614228
12931,2018-09-07 19:00:00,19,1302463.15813707,1263246.2983710936
12932,2018-09-07 20:00:00,20,1246049.05613707,1217043.3790823405
12933,2018-09-07 21:00:00,21,1207275.68013707,1184773.8716828327
12934,2018-09-07 22:00:00,22,1168586.08213707,1149285.3504518715
12935,2018-09-07 23:00:00,23,1140402.84013707,1117259.0267650392
12936,2018-09-08,0,1114845.90613707,1092918.0956251298
12937,2018-09-08 01:00:00,1,1085207.84413707,1083625.327630607
12938,2018-09-08 02:00:00,2,1065983.20013707,1064531.1352317496
12939,2018-09-08 03:00:00,3,1054083.56213707,1051079.66063865
12940,2018-09-08 04:00:00,4,1047053.52013707,1043965.8992468064
12941,2018-09-08 05:00:00,5,1055028.45413707,1050345.9955296891
12942,2018-09-08 06:00:00,6,1066025.28013707,1059272.7019158693
12943,2018-09-08 07:00:00,7,1094769.13613707,1085770.7053009935
12944,2018-09-08 08:00:00,8,1162860.43213707,1145004.5530676409
12945,2018-09-08 09:00:00,9,1242998.48213707,1220832.4648555308
12946,2018-09-08 10:00:00,10,1298384.11813707,1267927.3586445556
12947,2018-09-08 11:00:00,11,1316300.48813707,1281401.836754102
12948,2018-09-08 12:00:00,12,1318079.94413707,1276058.950413134
12949,2018-09-08 13:00:00,13,1303746.85613707,1264248.62505192
12950,2018-09-08 14:00:00,14,1305637.71213707,1265526.9954296143
12951,2018-09-08 15:00:00,15,1293226.92413707,1258246.2702518064
12952,2018-09-08 16:00:00,16,1277198.36213707,1244979.6195550452
12953,2018-09-08 17:00:00,17,1254449.19213707,1225139.9259075755
12954,2018-09-08 18:00:00,18,1243011.91213707,1214927.5232112557
12955,2018-09-08 19:00:00,19,1221422.04013707,1194746.6316004323
12956,2018-09-08 20:00:00,20,1193965.33413707,1168778.528111598
12957,2018-09-08 21:00:00,21,1170784.50413707,1148511.7790999515
12958,2018-09-08 22:00:00,22,1145444.47213707,1122701.0208130744
12959,2018-09-08 23:00:00,23,1119831.92013707,1099720.7656290717
12960,2018-09-09,0,1099862.53813707,1084012.1155101846
12961,2018-09-09 01:00:00,1,1073072.17013707,1069440.9045651585
12962,2018-09-09 02:00:00,2,1051385.96013707,1050718.3093126258
12963,2018-09-09 03:00:00,3,1038755.62813707,1037974.8214521409
12964,2018-09-09 04:00:00,4,1032520.84013707,1030430.8148426946
12965,2018-09-09 05:00:00,5,1035298.77813707,1031168.5248245138
12966,2018-09-09 06:00:00,6,1029608.95013707,1029080.5171061963
12967,2018-09-09 07:00:00,7,1026348.42413707,1020138.2469377265
12968,2018-09-09 08:00:00,8,1055367.70213707,1046332.4692509219
12969,2018-09-09 09:00:00,9,1085370.24413707,1074927.5152045684
12970,2018-09-09 10:00:00,10,1109990.02213707,1099359.8007521555
12971,2018-09-09 11:00:00,11,1124608.97213707,1114776.0620597042
12972,2018-09-09 12:00:00,12,1119155.99413707,1117995.9402449948
12973,2018-09-09 13:00:00,13,1109172.79013707,1112277.261705336
12974,2018-09-09 14:00:00,14,1106429.15613707,1113272.763961221
12975,2018-09-09 15:00:00,15,1103675.58013707,1112121.8059427142
12976,2018-09-09 16:00:00,16,1092869.05813707,1106329.6489395478
12977,2018-09-09 17:00:00,17,1084808.43013707,1102228.0021439071
12978,2018-09-09 18:00:00,18,1094842.00213707,1113575.5460913796
12979,2018-09-09 19:00:00,19,1105074.37213707,1120986.581051576
12980,2018-09-09 20:00:00,20,1095648.32213707,1116280.2860722176
12981,2018-09-09 21:00:00,21,1091427.75013707,1111151.3856160555
12982,2018-09-09 22:00:00,22,1082056.74613707,1097417.1380357074
12983,2018-09-09 23:00:00,23,1071438.26613707,1083839.235804919
12984,2018-09-10,0,1056528.00413707,1064549.6226336213
12985,2018-09-10 01:00:00,1,1038196.11213707,1037675.9270265645
12986,2018-09-10 02:00:00,2,1023210.04213707,1020165.5548033235
12987,2018-09-10 03:00:00,3,1013830.61413707,1012695.2558880497
12988,2018-09-10 04:00:00,4,1011599.82013707,1009671.0026730348
12989,2018-09-10 05:00:00,5,1018753.71813707,1021076.2257460937
12990,2018-09-10 06:00:00,6,1055470.51013707,1048739.0014834902
12991,2018-09-10 07:00:00,7,1135816.56013707,1113872.4424650592
12992,2018-09-10 08:00:00,8,1266833.46413707,1238100.7568797932
12993,2018-09-10 09:00:00,9,1374742.24813707,1339195.1395254156
12994,2018-09-10 10:00:00,10,1430085.37613707,1393037.210268304
12995,2018-09-10 11:00:00,11,1442364.01213707,1408072.5992904636
12996,2018-09-10 12:00:00,12,1437291.93813707,1404098.8015755278
12997,2018-09-10 13:00:00,13,1426651.86413707,1393194.4621689562
12998,2018-09-10 14:00:00,14,1438390.77813707,1400899.4086631134
12999,2018-09-10 15:00:00,15,1437347.80013707,1396187.5928175016
13000,2018-09-10 16:00:00,16,1430158.02013707,1382669.918840853
13001,2018-09-10 17:00:00,17,1396889.69213707,1354492.8715804096
13002,2018-09-10 18:00:00,18,1345659.26013707,1314492.786442002
13003,2018-09-10 19:00:00,19,1298789.51413707,1265771.4104162059
13004,2018-09-10 20:00:00,20,1235555.48613707,1216123.2798984644
13005,2018-09-10 21:00:00,21,1197148.04813707,1181919.2422178225
13006,2018-09-10 22:00:00,22,1161262.59213707,1147491.7380107944
13007,2018-09-10 23:00:00,23,1130068.06413707,1115456.984386991
13008,2018-09-11,0,1101381.49813707,1084114.853490601
13009,2018-09-11 01:00:00,1,1074054.15413707,1076638.9103935533
13010,2018-09-11 02:00:00,2,1051127.45013707,1059054.775184025
13011,2018-09-11 03:00:00,3,1039454.31013707,1046030.8030765412
13012,2018-09-11 04:00:00,4,1032157.70813707,1041057.9124606412
