,Time,Hour,Load,WeakL
16661,2019-02-10 05:00:00,5,946917.99313707,957801.6961049475
16662,2019-02-10 06:00:00,6,948878.09013707,961875.691624478
16663,2019-02-10 07:00:00,7,946036.45913707,959655.2449356782
16664,2019-02-10 08:00:00,8,967320.74713707,977065.2505514428
16665,2019-02-10 09:00:00,9,992728.69213707,1000639.9559792107
16666,2019-02-10 10:00:00,10,1022536.64413707,1047096.1680058385
16667,2019-02-10 11:00:00,11,1042226.85613707,1071161.8025401018
16668,2019-02-10 12:00:00,12,1047447.74113707,1075134.2461897256
16669,2019-02-10 13:00:00,13,1038948.23713707,1068694.2842399846
16670,2019-02-10 14:00:00,14,1030952.77513707,1066268.2556874133
16671,2019-02-10 15:00:00,15,1024862.49813707,1062519.5602659835
16672,2019-02-10 16:00:00,16,1020098.34813707,1060906.7316278035
16673,2019-02-10 17:00:00,17,1031036.73913707,1057212.7378511163
16674,2019-02-10 18:00:00,18,1057921.02613707,1068175.962442895
16675,2019-02-10 19:00:00,19,1069211.27613707,1076070.4709227958
16676,2019-02-10 20:00:00,20,1057796.78913707,1068591.4853032231
16677,2019-02-10 21:00:00,21,1046389.76613707,1054389.7426950505
16678,2019-02-10 22:00:00,22,1020704.08913707,1029987.4490443104
16679,2019-02-10 23:00:00,23,993103.14713707,1000631.7069091753
16680,2019-02-11,0,977034.93313707,980568.6440946849
16681,2019-02-11 01:00:00,1,962743.89013707,968809.4210569521
16682,2019-02-11 02:00:00,2,951823.08313707,955128.8896719794
16683,2019-02-11 03:00:00,3,944895.68513707,944355.8645981839
16684,2019-02-11 04:00:00,4,947699.51013707,943372.7113492364
16685,2019-02-11 05:00:00,5,958746.87113707,955413.4271892059
16686,2019-02-11 06:00:00,6,995612.14513707,993519.230510495
16687,2019-02-11 07:00:00,7,1057227.30713707,1058397.5861402904
16688,2019-02-11 08:00:00,8,1160456.21413707,1164963.5791063814
16689,2019-02-11 09:00:00,9,1250434.98213707,1267123.14274744
16690,2019-02-11 10:00:00,10,1308994.01113707,1328283.6210440237
16691,2019-02-11 11:00:00,11,1334723.29913707,1349892.6988801982
16692,2019-02-11 12:00:00,12,1328142.48613707,1350799.5039176713
16693,2019-02-11 13:00:00,13,1318914.14613707,1342649.8779966645
16694,2019-02-11 14:00:00,14,1332806.30013707,1355438.9166634325
16695,2019-02-11 15:00:00,15,1335737.95013707,1354864.5909341876
16696,2019-02-11 16:00:00,16,1337090.17813707,1347640.641720809
16697,2019-02-11 17:00:00,17,1305922.56013707,1315808.2889956946
16698,2019-02-11 18:00:00,18,1264026.57913707,1274166.7903815603
16699,2019-02-11 19:00:00,19,1217801.81913707,1227531.7608751617
16700,2019-02-11 20:00:00,20,1167787.35513707,1176743.3318457652
16701,2019-02-11 21:00:00,21,1134349.78613707,1134704.034050155
16702,2019-02-11 22:00:00,22,1096161.55913707,1096305.8803566366
16703,2019-02-11 23:00:00,23,1058654.21513707,1059429.4272997368
16704,2019-02-12,0,1035358.91913707,1025462.9301900021
16705,2019-02-12 01:00:00,1,1015444.30913707,1003462.7229335255
16706,2019-02-12 02:00:00,2,1002533.60313707,987034.1641592685
16707,2019-02-12 03:00:00,3,991771.99313707,972944.667408782
16708,2019-02-12 04:00:00,4,991339.72813707,969857.6244694829
16709,2019-02-12 05:00:00,5,999460.87613707,981485.2270579701
16710,2019-02-12 06:00:00,6,1035453.71613707,1010779.7736349636
16711,2019-02-12 07:00:00,7,1093430.95313707,1066464.4179579888
16712,2019-02-12 08:00:00,8,1198149.89213707,1157953.25316674
16713,2019-02-12 09:00:00,9,1284640.52813707,1250673.5208276715
16714,2019-02-12 10:00:00,10,1328793.77413707,1312099.5707373605
16715,2019-02-12 11:00:00,11,1336686.67813707,1330531.7049265122
16716,2019-02-12 12:00:00,12,1329919.94813707,1329964.7995311338
16717,2019-02-12 13:00:00,13,1317296.92913707,1318445.6400472263
16718,2019-02-12 14:00:00,14,1333906.83213707,1328334.088796738
16719,2019-02-12 15:00:00,15,1329864.25913707,1327614.9941857164
16720,2019-02-12 16:00:00,16,1323153.03213707,1317279.8215804563
16721,2019-02-12 17:00:00,17,1297722.43613707,1298050.1185186403
16722,2019-02-12 18:00:00,18,1268365.54513707,1267574.0632750262
16723,2019-02-12 19:00:00,19,1225171.44913707,1224995.2697515066
16724,2019-02-12 20:00:00,20,1174259.34813707,1184043.548999467
16725,2019-02-12 21:00:00,21,1137243.57813707,1146672.7695048945
16726,2019-02-12 22:00:00,22,1099361.62013707,1105261.0465604048
16727,2019-02-12 23:00:00,23,1060648.03913707,1063265.2767064818
16728,2019-02-13,0,1036038.40413707,1043118.179316665
16729,2019-02-13 01:00:00,1,1016411.36913707,1027581.9399084254
16730,2019-02-13 02:00:00,2,1001884.40913707,1011201.1569012478
16731,2019-02-13 03:00:00,3,988266.34513707,999121.8946632007
16732,2019-02-13 04:00:00,4,985699.07913707,996429.1793154681
16733,2019-02-13 05:00:00,5,1001197.11013707,1006601.0937017625
16734,2019-02-13 06:00:00,6,1026192.83613707,1039087.3489658249
16735,2019-02-13 07:00:00,7,1086349.23713707,1093481.2573169419
16736,2019-02-13 08:00:00,8,1181098.60113707,1198633.5014916402
16737,2019-02-13 09:00:00,9,1270313.78913707,1287297.2850442962
16738,2019-02-13 10:00:00,10,1326427.68913707,1341027.5549516915
16739,2019-02-13 11:00:00,11,1332429.11313707,1362551.2912137634
16740,2019-02-13 12:00:00,12,1328219.45513707,1364373.859341509
16741,2019-02-13 13:00:00,13,1310651.68113707,1355624.6296798757
16742,2019-02-13 14:00:00,14,1319627.22613707,1367995.772151025
16743,2019-02-13 15:00:00,15,1319989.32313707,1362691.2178793817
16744,2019-02-13 16:00:00,16,1315893.02313707,1353160.5290836617
16745,2019-02-13 17:00:00,17,1293805.54013707,1320487.3919050556
16746,2019-02-13 18:00:00,18,1263801.17013707,1282284.1352607168
16747,2019-02-13 19:00:00,19,1226083.16413707,1235171.7842968707
16748,2019-02-13 20:00:00,20,1179460.51013707,1185233.8945866115
16749,2019-02-13 21:00:00,21,1145813.84913707,1147504.8717042375
16750,2019-02-13 22:00:00,22,1107797.43713707,1110444.0516104612
16751,2019-02-13 23:00:00,23,1062566.12013707,1073433.8600816743
16752,2019-02-14,0,1039291.16213707,1043351.3122668989
16753,2019-02-14 01:00:00,1,1020388.84813707,1019058.2544692538
16754,2019-02-14 02:00:00,2,1003022.22213707,1003884.5846093041
16755,2019-02-14 03:00:00,3,989423.83513707,990271.6013239217
16756,2019-02-14 04:00:00,4,992119.87513707,987626.4921976894
16757,2019-02-14 05:00:00,5,1000743.92913707,998456.2393363354
16758,2019-02-14 06:00:00,6,1031368.85913707,1027639.3203945727
16759,2019-02-14 07:00:00,7,1091270.37513707,1083189.6056651368
16760,2019-02-14 08:00:00,8,1191998.95413707,1168208.460721842
16761,2019-02-14 09:00:00,9,1276449.24813707,1244945.5069659313
16762,2019-02-14 10:00:00,10,1319418.14613707,1293876.2785272708
16763,2019-02-14 11:00:00,11,1328935.43213707,1311453.6476727973
16764,2019-02-14 12:00:00,12,1323663.64013707,1324160.8002083963
16765,2019-02-14 13:00:00,13,1310310.62813707,1315351.9774761086
16766,2019-02-14 14:00:00,14,1322189.73313707,1329103.7710137605
16767,2019-02-14 15:00:00,15,1320863.22513707,1331021.5793722267
16768,2019-02-14 16:00:00,16,1321477.59013707,1329387.0604988867
16769,2019-02-14 17:00:00,17,1289584.68213707,1307398.669845103
16770,2019-02-14 18:00:00,18,1249741.71713707,1272263.8437190668
16771,2019-02-14 19:00:00,19,1219728.94013707,1233768.9233061464
16772,2019-02-14 20:00:00,20,1169485.77113707,1188450.83849489
16773,2019-02-14 21:00:00,21,1135693.51413707,1151048.4246817383
16774,2019-02-14 22:00:00,22,1089690.83513707,1109250.5832676273
16775,2019-02-14 23:00:00,23,1054442.45113707,1069057.62757343
16776,2019-02-15,0,1023675.65213707,1041586.3380026175
16777,2019-02-15 01:00:00,1,1006311.16613707,1015477.6597502461
16778,2019-02-15 02:00:00,2,992138.16813707,999779.5041844617
16779,2019-02-15 03:00:00,3,981143.26013707,986920.2366201177
16780,2019-02-15 04:00:00,4,983671.32213707,986526.8281966285
16781,2019-02-15 05:00:00,5,988173.84213707,998836.8796878047
16782,2019-02-15 06:00:00,6,1016461.65813707,1028000.9462989422
16783,2019-02-15 07:00:00,7,1068234.88613707,1086508.890407129
16784,2019-02-15 08:00:00,8,1165659.55413707,1187370.440378861
16785,2019-02-15 09:00:00,9,1253298.96013707,1273140.396275327
16786,2019-02-15 10:00:00,10,1302055.97213707,1328914.839745562
16787,2019-02-15 11:00:00,11,1313545.15613707,1342451.8608975043
16788,2019-02-15 12:00:00,12,1319592.04013707,1338039.4100227654
16789,2019-02-15 13:00:00,13,1307946.96413707,1325397.622288542
16790,2019-02-15 14:00:00,14,1321893.18613707,1336230.9337022768
16791,2019-02-15 15:00:00,15,1334331.24813707,1337699.112354878
16792,2019-02-15 16:00:00,16,1329565.07013707,1333139.3460029282
16793,2019-02-15 17:00:00,17,1308232.53813707,1311019.0873098087
16794,2019-02-15 18:00:00,18,1282226.12613707,1277651.9073644802
16795,2019-02-15 19:00:00,19,1235079.03013707,1235616.121971247
16796,2019-02-15 20:00:00,20,1217042.47013707,1183962.673923897
16797,2019-02-15 21:00:00,21,1175365.70013707,1145374.301824308
16798,2019-02-15 22:00:00,22,1136688.10013707,1101120.69322946
16799,2019-02-15 23:00:00,23,1101763.84013707,1055905.1868316515
16800,2019-02-16,0,1076807.94613707,1019602.7095559814
16801,2019-02-16 01:00:00,1,1057056.71613707,995181.6497370079
16802,2019-02-16 02:00:00,2,1044089.20213707,984539.1600450543
16803,2019-02-16 03:00:00,3,1030985.35213707,974973.0246784585
16804,2019-02-16 04:00:00,4,1029189.87013707,974588.8629601821
16805,2019-02-16 05:00:00,5,1032236.44213707,979806.1797821784
16806,2019-02-16 06:00:00,6,1051479.79213707,995839.899916203
16807,2019-02-16 07:00:00,7,1079949.79813707,1021217.2964740754
16808,2019-02-16 08:00:00,8,1149655.41813707,1075350.8784144016
16809,2019-02-16 09:00:00,9,1219767.16013707,1145459.4841197578
16810,2019-02-16 10:00:00,10,1267772.83413707,1193937.9511189843
16811,2019-02-16 11:00:00,11,1276306.26013707,1211093.5781070457
16812,2019-02-16 12:00:00,12,1275310.15013707,1216548.0069047974
16813,2019-02-16 13:00:00,13,1261121.39813707,1208435.3052846284
16814,2019-02-16 14:00:00,14,1269024.80613707,1213071.6655630784
16815,2019-02-16 15:00:00,15,1271624.05413707,1210257.9298781694
16816,2019-02-16 16:00:00,16,1271141.38413707,1201396.4923649537
16817,2019-02-16 17:00:00,17,1250588.81013707,1187647.3254027069
16818,2019-02-16 18:00:00,18,1240591.35813707,1176861.823644086
16819,2019-02-16 19:00:00,19,1218924.84813707,1157146.094979472
16820,2019-02-16 20:00:00,20,1189361.78813707,1131974.51689398
16821,2019-02-16 21:00:00,21,1166705.04213707,1111262.379877893
16822,2019-02-16 22:00:00,22,1135930.79613707,1077693.659149093
16823,2019-02-16 23:00:00,23,1109576.13413707,1047643.5113334013
16824,2019-02-17,0,1084263.46613707,1060899.6205134222
16825,2019-02-17 01:00:00,1,1056957.57613707,1038650.7720554933
16826,2019-02-17 02:00:00,2,1043115.23413707,1022836.8987270378
16827,2019-02-17 03:00:00,3,1034262.23413707,1009046.1973918452
16828,2019-02-17 04:00:00,4,1029656.31813707,1003911.5072397543
16829,2019-02-17 05:00:00,5,1027770.84813707,1001888.465003548
16830,2019-02-17 06:00:00,6,1028303.66413707,1002735.4050786465
16831,2019-02-17 07:00:00,7,1029673.23213707,993955.5432009691
16832,2019-02-17 08:00:00,8,1057305.14813707,1007497.2250146047
16833,2019-02-17 09:00:00,9,1085250.38813707,1021319.1564941792
16834,2019-02-17 10:00:00,10,1111696.08413707,1052958.9267205289
16835,2019-02-17 11:00:00,11,1125903.21413707,1076873.7613334523
16836,2019-02-17 12:00:00,12,1123669.84213707,1081492.6562344532
16837,2019-02-17 13:00:00,13,1115752.95413707,1077879.7298095236
16838,2019-02-17 14:00:00,14,1107455.39413707,1076003.2660031584
16839,2019-02-17 15:00:00,15,1103769.81013707,1073524.144668979
16840,2019-02-17 16:00:00,16,1101452.83013707,1072391.2365194988
16841,2019-02-17 17:00:00,17,1099836.32013707,1063221.3737376637
16842,2019-02-17 18:00:00,18,1113292.45613707,1074489.1143036955
16843,2019-02-17 19:00:00,19,1125249.22613707,1079680.6834515934
16844,2019-02-17 20:00:00,20,1117366.83813707,1082764.5661861799
16845,2019-02-17 21:00:00,21,1110812.76413707,1074853.9271265606
16846,2019-02-17 22:00:00,22,1083955.36813707,1057606.7771836836
16847,2019-02-17 23:00:00,23,1056819.42213707,1033019.0643909719
16848,2019-02-18,0,1038977.72213707,1036057.8385465128
16849,2019-02-18 01:00:00,1,1022617.22413707,1023235.8583330433
16850,2019-02-18 02:00:00,2,1009888.17213707,1009599.4116009616
16851,2019-02-18 03:00:00,3,1003127.08013707,1003413.493967895
16852,2019-02-18 04:00:00,4,1001815.18013707,1002943.7813081524
16853,2019-02-18 05:00:00,5,1013011.05413707,1010979.0472079717
16854,2019-02-18 06:00:00,6,1043385.01813707,1044510.8043683297
16855,2019-02-18 07:00:00,7,1097243.11613707,1113220.7914975043
16856,2019-02-18 08:00:00,8,1182984.63213707,1219485.929139877
16857,2019-02-18 09:00:00,9,1256906.57813707,1305511.2171122287
16858,2019-02-18 10:00:00,10,1306989.27213707,1355056.3234420754
16859,2019-02-18 11:00:00,11,1325506.99213707,1363740.7641713878
16860,2019-02-18 12:00:00,12,1316321.03813707,1353162.7575356364
16861,2019-02-18 13:00:00,13,1304479.93213707,1337861.581658046
16862,2019-02-18 14:00:00,14,1308075.79613707,1344716.1694053137
16863,2019-02-18 15:00:00,15,1309506.98013707,1341733.24273483
16864,2019-02-18 16:00:00,16,1309078.90813707,1338524.1837968645
16865,2019-02-18 17:00:00,17,1289499.85613707,1314931.70625472
16866,2019-02-18 18:00:00,18,1270509.83813707,1284070.114776222
16867,2019-02-18 19:00:00,19,1242265.18813707,1248703.808322541
16868,2019-02-18 20:00:00,20,1202426.84413707,1203941.9899866784
16869,2019-02-18 21:00:00,21,1172122.48013707,1169170.9400669085
16870,2019-02-18 22:00:00,22,1133861.09813707,1129173.818650212
16871,2019-02-18 23:00:00,23,1091382.60813707,1095963.005034578
16872,2019-02-19,0,1075479.56813707,1068609.9930922294
16873,2019-02-19 01:00:00,1,1058403.73013707,1038982.947097905
16874,2019-02-19 02:00:00,2,1039705.96013707,1025215.206608229
16875,2019-02-19 03:00:00,3,1031645.57013707,1016849.2124459062
16876,2019-02-19 04:00:00,4,1030051.54613707,1014551.1931096641
16877,2019-02-19 05:00:00,5,1041544.78613707,1024727.2096932709
16878,2019-02-19 06:00:00,6,1071891.71413707,1053218.8937439462
16879,2019-02-19 07:00:00,7,1128548.49613707,1111215.621570206
16880,2019-02-19 08:00:00,8,1232199.10013707,1220921.1280789843
16881,2019-02-19 09:00:00,9,1313782.37013707,1302856.7425076272
16882,2019-02-19 10:00:00,10,1364943.49613707,1346840.3679445991
16883,2019-02-19 11:00:00,11,1377558.51613707,1344533.5687128948
16884,2019-02-19 12:00:00,12,1375492.41213707,1334104.6188816123
16885,2019-02-19 13:00:00,13,1362231.06013707,1322389.4249216008
16886,2019-02-19 14:00:00,14,1369090.10613707,1330427.9284830198
16887,2019-02-19 15:00:00,15,1365341.44813707,1332370.8503946217
16888,2019-02-19 16:00:00,16,1369378.26813707,1325014.6236945554
16889,2019-02-19 17:00:00,17,1348339.09213707,1303005.3630334274
16890,2019-02-19 18:00:00,18,1313666.80413707,1268224.4113600557
16891,2019-02-19 19:00:00,19,1272833.34813707,1231718.4403809647
16892,2019-02-19 20:00:00,20,1224139.84013707,1189119.4411263855
16893,2019-02-19 21:00:00,21,1183590.65013707,1157518.3944597377
16894,2019-02-19 22:00:00,22,1145492.25813707,1119538.253478441
16895,2019-02-19 23:00:00,23,1103676.07813707,1084621.6221733312
16896,2019-02-20,0,1076426.08213707,1074408.2786189846
16897,2019-02-20 01:00:00,1,1060951.21213707,1052342.0106637895
16898,2019-02-20 02:00:00,2,1046310.50013707,1036641.6095097905
16899,2019-02-20 03:00:00,3,1032669.09213707,1025404.3052417666
16900,2019-02-20 04:00:00,4,1028334.55013707,1021727.4244457409
16901,2019-02-20 05:00:00,5,1042214.10813707,1035425.3113182612
16902,2019-02-20 06:00:00,6,1071465.00013707,1063263.7650965746
16903,2019-02-20 07:00:00,7,1131904.16213707,1115647.6746636108
16904,2019-02-20 08:00:00,8,1232129.83413707,1201910.9066732035
16905,2019-02-20 09:00:00,9,1312328.04413707,1280798.9417024383
16906,2019-02-20 10:00:00,10,1358412.89413707,1333540.5730360178
16907,2019-02-20 11:00:00,11,1375133.19413707,1349201.9594833797
16908,2019-02-20 12:00:00,12,1368162.43813707,1344055.8696548946
16909,2019-02-20 13:00:00,13,1350322.76613707,1328279.717022804
16910,2019-02-20 14:00:00,14,1362186.42413707,1338248.1536728486
16911,2019-02-20 15:00:00,15,1356687.58813707,1333762.4628618963
16912,2019-02-20 16:00:00,16,1352445.05413707,1327819.935125186
16913,2019-02-20 17:00:00,17,1327927.26613707,1301861.6479313418
16914,2019-02-20 18:00:00,18,1299128.98013707,1265625.9474563142
16915,2019-02-20 19:00:00,19,1255997.74813707,1230602.7803870756
16916,2019-02-20 20:00:00,20,1211080.61213707,1189280.855196402
16917,2019-02-20 21:00:00,21,1175353.65613707,1156492.7267004584
16918,2019-02-20 22:00:00,22,1135633.67013707,1118758.784331578
16919,2019-02-20 23:00:00,23,1097036.05813707,1083524.855502067
16920,2019-02-21,0,1072605.67813707,1065059.0289637484
16921,2019-02-21 01:00:00,1,1053969.02013707,1057196.8284855362
16922,2019-02-21 02:00:00,2,1037092.21013707,1041934.9313325936
16923,2019-02-21 03:00:00,3,1025709.00413707,1030355.4330140082
16924,2019-02-21 04:00:00,4,1022939.76013707,1027427.7706201444
16925,2019-02-21 05:00:00,5,1035544.64613707,1040363.7787700521
16926,2019-02-21 06:00:00,6,1069472.72413707,1067489.5471281745
16927,2019-02-21 07:00:00,7,1128497.59813707,1119959.8805123537
16928,2019-02-21 08:00:00,8,1225148.50413707,1207585.5544841443
16929,2019-02-21 09:00:00,9,1305191.90013707,1285771.152290916
16930,2019-02-21 10:00:00,10,1352203.53213707,1330740.6019978293
16931,2019-02-21 11:00:00,11,1366551.88013707,1344688.2750288374
16932,2019-02-21 12:00:00,12,1365915.51413707,1337356.714003819
16933,2019-02-21 13:00:00,13,1360566.46413707,1326907.5092289322
16934,2019-02-21 14:00:00,14,1368264.34613707,1337090.8314779005
16935,2019-02-21 15:00:00,15,1371347.01213707,1336791.3484707654
16936,2019-02-21 16:00:00,16,1366909.28413707,1335175.343873263
16937,2019-02-21 17:00:00,17,1343367.54413707,1311898.9757784936
16938,2019-02-21 18:00:00,18,1311648.36813707,1274428.2663531788
16939,2019-02-21 19:00:00,19,1269945.76213707,1237090.0805855861
16940,2019-02-21 20:00:00,20,1224147.70213707,1184368.9033477588
16941,2019-02-21 21:00:00,21,1184239.87413707,1152171.187894105
16942,2019-02-21 22:00:00,22,1149840.38813707,1115134.9890583607
16943,2019-02-21 23:00:00,23,1110786.40413707,1079429.4626027162
16944,2019-02-22,0,1090119.67413707,1052028.9744610577
16945,2019-02-22 01:00:00,1,1064833.39013707,1048322.4608019921
16946,2019-02-22 02:00:00,2,1047976.77013707,1033608.4712721361
16947,2019-02-22 03:00:00,3,1032421.31213707,1021684.712222969
16948,2019-02-22 04:00:00,4,1031066.01813707,1018396.5768606485
16949,2019-02-22 05:00:00,5,1042094.17613707,1030948.813439861
16950,2019-02-22 06:00:00,6,1072900.28413707,1058551.1230018346
16951,2019-02-22 07:00:00,7,1126061.18013707,1108981.7941027358
16952,2019-02-22 08:00:00,8,1221183.74813707,1195414.0990522201
16953,2019-02-22 09:00:00,9,1311322.35613707,1264225.2602100512
16954,2019-02-22 10:00:00,10,1363471.78613707,1317991.7469696351
16955,2019-02-22 11:00:00,11,1376972.15013707,1334423.365477714
16956,2019-02-22 12:00:00,12,1383497.06013707,1330204.7595760538
16957,2019-02-22 13:00:00,13,1378614.29213707,1317438.995098325
16958,2019-02-22 14:00:00,14,1389233.44013707,1327412.3084994336
16959,2019-02-22 15:00:00,15,1390975.54613707,1330269.9774672156
16960,2019-02-22 16:00:00,16,1383230.12413707,1327569.782351375
16961,2019-02-22 17:00:00,17,1353851.71413707,1311939.7151274374
16962,2019-02-22 18:00:00,18,1311454.83613707,1283262.185989244
16963,2019-02-22 19:00:00,19,1270024.60613707,1247297.8508292048
16964,2019-02-22 20:00:00,20,1218439.06613707,1210692.4214298998
16965,2019-02-22 21:00:00,21,1178178.42813707,1173701.7363000303
16966,2019-02-22 22:00:00,22,1143153.86413707,1136208.4201673295
16967,2019-02-22 23:00:00,23,1110104.47013707,1098226.5583948027
16968,2019-02-23,0,1084132.26213707,1087006.4325587915
16969,2019-02-23 01:00:00,1,1062857.66013707,1062446.8364697879
16970,2019-02-23 02:00:00,2,1044118.38213707,1042046.728753911
16971,2019-02-23 03:00:00,3,1032630.08413707,1026751.9509895404
16972,2019-02-23 04:00:00,4,1032113.95013707,1021267.5040822045
16973,2019-02-23 05:00:00,5,1040973.46413707,1026982.0771717362
16974,2019-02-23 06:00:00,6,1050760.51013707,1038996.7308088995
16975,2019-02-23 07:00:00,7,1075598.41813707,1056429.7876426673
16976,2019-02-23 08:00:00,8,1137642.01413707,1104423.8081933528
16977,2019-02-23 09:00:00,9,1209902.40013707,1166611.7032286131
16978,2019-02-23 10:00:00,10,1251713.18213707,1217233.1142090706
16979,2019-02-23 11:00:00,11,1263119.43413707,1232778.04714735
16980,2019-02-23 12:00:00,12,1260632.15013707,1227105.2375921397
16981,2019-02-23 13:00:00,13,1253214.55213707,1214352.5440372988
16982,2019-02-23 14:00:00,14,1257608.45413707,1216879.983168567
16983,2019-02-23 15:00:00,15,1255412.00613707,1213498.9223328251
16984,2019-02-23 16:00:00,16,1251578.17213707,1206030.9860102928
16985,2019-02-23 17:00:00,17,1236142.14813707,1193649.9868314194
16986,2019-02-23 18:00:00,18,1224253.52013707,1185823.991635528
16987,2019-02-23 19:00:00,19,1205412.56613707,1179902.658991451
16988,2019-02-23 20:00:00,20,1173427.49413707,1155722.0243742326
16989,2019-02-23 21:00:00,21,1154342.78613707,1131408.100283152
16990,2019-02-23 22:00:00,22,1119381.50013707,1106085.7330015765
16991,2019-02-23 23:00:00,23,1086886.27613707,1077974.7944652792
16992,2019-02-24,0,1070269.22613707,1066230.8519693331
16993,2019-02-24 01:00:00,1,1051500.35213707,1059138.172098161
16994,2019-02-24 02:00:00,2,1033536.39413707,1041136.6883086587
16995,2019-02-24 03:00:00,3,1020065.64613707,1025420.8485760374
16996,2019-02-24 04:00:00,4,1015148.34413707,1019675.0460637426
16997,2019-02-24 05:00:00,5,1016660.35013707,1020890.7022145196
16998,2019-02-24 06:00:00,6,1017989.53613707,1018339.4434977754
16999,2019-02-24 07:00:00,7,1015475.29213707,1006605.9479901365
17000,2019-02-24 08:00:00,8,1038538.76013707,1015306.3971087459
17001,2019-02-24 09:00:00,9,1065362.49813707,1033447.6058528388
17002,2019-02-24 10:00:00,10,1096425.76813707,1066438.5918458698
17003,2019-02-24 11:00:00,11,1117482.52213707,1085719.4484254413
17004,2019-02-24 12:00:00,12,1116352.11813707,1093088.1669510456
17005,2019-02-24 13:00:00,13,1112978.63613707,1090971.896130697
17006,2019-02-24 14:00:00,14,1110344.61013707,1092542.1362309617
17007,2019-02-24 15:00:00,15,1105018.96813707,1097660.6941449442
17008,2019-02-24 16:00:00,16,1103920.12413707,1096444.4557384849
17009,2019-02-24 17:00:00,17,1101349.56013707,1095884.9835111788
17010,2019-02-24 18:00:00,18,1116953.90413707,1100412.266941572
17011,2019-02-24 19:00:00,19,1123676.58413707,1109273.4373593708
17012,2019-02-24 20:00:00,20,1114964.39013707,1108330.1526221407
17013,2019-02-24 21:00:00,21,1103829.82413707,1101322.0220985888
17014,2019-02-24 22:00:00,22,1078443.15013707,1083402.952698269
17015,2019-02-24 23:00:00,23,1054530.39613707,1062882.1093965026
17016,2019-02-25,0,1035149.47613707,1037929.5132011793
17017,2019-02-25 01:00:00,1,1019957.79413707,1029071.8373720824
17018,2019-02-25 02:00:00,2,1009181.42613707,1015040.8820039358
17019,2019-02-25 03:00:00,3,1004181.00013707,1006796.7244991829
17020,2019-02-25 04:00:00,4,1007104.88213707,1004897.3934915113
17021,2019-02-25 05:00:00,5,1016454.93213707,1015896.474388556
17022,2019-02-25 06:00:00,6,1052777.58613707,1046451.7492040031
17023,2019-02-25 07:00:00,7,1125083.30013707,1112129.7857980463
17024,2019-02-25 08:00:00,8,1241700.43213707,1213422.7881389072
17025,2019-02-25 09:00:00,9,1335305.16813707,1295783.6459234
17026,2019-02-25 10:00:00,10,1384641.40213707,1358996.0706360429
17027,2019-02-25 11:00:00,11,1403137.89413707,1382092.3351622073
17028,2019-02-25 12:00:00,12,1403503.45013707,1382759.801139689
17029,2019-02-25 13:00:00,13,1394031.33413707,1372542.4027005178
17030,2019-02-25 14:00:00,14,1394714.60813707,1381024.6081101913
17031,2019-02-25 15:00:00,15,1399864.83013707,1379451.4575072753
17032,2019-02-25 16:00:00,16,1395327.76213707,1370345.4514808904
17033,2019-02-25 17:00:00,17,1367606.15413707,1336892.7389521443
17034,2019-02-25 18:00:00,18,1325958.32213707,1296184.221514905
17035,2019-02-25 19:00:00,19,1279105.51413707,1255253.116383144
17036,2019-02-25 20:00:00,20,1230655.22613707,1208283.267826626
17037,2019-02-25 21:00:00,21,1191838.69013707,1175167.972583618
17038,2019-02-25 22:00:00,22,1158070.62413707,1140007.5282863118
17039,2019-02-25 23:00:00,23,1117445.35213707,1102469.8772035067
17040,2019-02-26,0,1091384.60413707,1071620.0859554259
17041,2019-02-26 01:00:00,1,1073444.59813707,1061803.61140917
17042,2019-02-26 02:00:00,2,1058451.64613707,1045370.3130953431
17043,2019-02-26 03:00:00,3,1048872.89413707,1034344.6990894575
17044,2019-02-26 04:00:00,4,1044041.58813707,1032120.795921563
17045,2019-02-26 05:00:00,5,1057413.28413707,1041460.9717584283
17046,2019-02-26 06:00:00,6,1085550.25013707,1070882.6731282354
17047,2019-02-26 07:00:00,7,1148690.40013707,1130616.283762137
17048,2019-02-26 08:00:00,8,1248049.08013707,1237372.141653618
17049,2019-02-26 09:00:00,9,1339770.15213707,1323022.9813195767
17050,2019-02-26 10:00:00,10,1388088.96413707,1373432.8867763907
17051,2019-02-26 11:00:00,11,1402240.69813707,1391337.2715210381
17052,2019-02-26 12:00:00,12,1402664.69013707,1390053.6650677656
17053,2019-02-26 13:00:00,13,1386550.20413707,1379371.0037307823
17054,2019-02-26 14:00:00,14,1395315.83013707,1386299.2120453168
17055,2019-02-26 15:00:00,15,1397669.92413707,1383346.7999511377
17056,2019-02-26 16:00:00,16,1402260.45213707,1380040.551958898
17057,2019-02-26 17:00:00,17,1373914.33213707,1353525.5633800996
17058,2019-02-26 18:00:00,18,1338643.48013707,1310921.5810972627
17059,2019-02-26 19:00:00,19,1291692.64613707,1270047.728243411
17060,2019-02-26 20:00:00,20,1242724.40613707,1226274.5627310837
17061,2019-02-26 21:00:00,21,1200315.73813707,1186920.2035838529
17062,2019-02-26 22:00:00,22,1164611.97613707,1147396.5775939818
17063,2019-02-26 23:00:00,23,1125908.09213707,1109763.0346642393
17064,2019-02-27,0,1097593.55213707,1092871.488680343
17065,2019-02-27 01:00:00,1,1081701.07813707,1073168.2263526227
17066,2019-02-27 02:00:00,2,1063856.78813707,1055643.605917216
